State_Name,District_Name,Season,Crop,PPA
Jharkhand,DUMKA,Kharif     ,Arhar/Tur,1.310998779
Jharkhand,DUMKA,Rabi       ,Wheat,7.480114956
Jharkhand,DUMKA,Winter     ,Rice,8.40353976
Jharkhand,EAST SINGHBUM,Autumn     ,Rice,1.309043896
Jharkhand,EAST SINGHBUM,Rabi       ,Wheat,5.899988486
Jharkhand,EAST SINGHBUM,Winter     ,Rice,7.619831268
Jharkhand,GARHWA,Autumn     ,Rice,1.381183113
Jharkhand,GARHWA,Kharif     ,Arhar/Tur,1.109999445
Jharkhand,GARHWA,Rabi       ,Wheat,6.866745782
Jharkhand,GARHWA,Whole Year ,Sugarcane,41.97530864
Jharkhand,GARHWA,Winter     ,Rice,6.752789535
Jharkhand,GIRIDIH,Autumn     ,Rice,0.980187719
Jharkhand,GIRIDIH,Rabi       ,Wheat,11.84632733
Jharkhand,GIRIDIH,Whole Year ,Onion,14.27295481
Jharkhand,GIRIDIH,Winter     ,Rice,14.01256139
Jharkhand,GODDA,Autumn     ,Rice,1.524168148
Jharkhand,GODDA,Kharif     ,Arhar/Tur,1.88400234
Jharkhand,GODDA,Rabi       ,Wheat,7.309667932
Jharkhand,GODDA,Whole Year ,Sugarcane,43.39060231
Jharkhand,GODDA,Winter     ,Rice,7.099870404
Jharkhand,GUMLA,Autumn     ,Rice,1.255400976
Jharkhand,GUMLA,Kharif     ,Arhar/Tur,1.342001136
Jharkhand,GUMLA,Rabi       ,Wheat,5.21448584
Jharkhand,GUMLA,Winter     ,Rice,4.806212355
Jharkhand,HAZARIBAGH,Autumn     ,Rice,1.277188814
Jharkhand,HAZARIBAGH,Kharif     ,Arhar/Tur,1.580001392
Jharkhand,HAZARIBAGH,Rabi       ,Wheat,7.456235681
Jharkhand,HAZARIBAGH,Whole Year ,Sugarcane,23.89009397
Jharkhand,HAZARIBAGH,Winter     ,Rice,7.431176206
Jharkhand,JAMTARA,Autumn     ,Rice,1.377777778
Jharkhand,JAMTARA,Rabi       ,Wheat,7.372531166
Jharkhand,JAMTARA,Winter     ,Rice,6.876328302
Jharkhand,KHUNTI,Rabi       ,Wheat,6.212328767
Jharkhand,KODERMA,Autumn     ,Rice,1.181860475
Jharkhand,KODERMA,Kharif     ,Arhar/Tur,1.660999206
Jharkhand,KODERMA,Rabi       ,Wheat,7.698586821
Jharkhand,KODERMA,Whole Year ,Sugarcane,43.35736252
Jharkhand,KODERMA,Winter     ,Rice,8.725700868
Jharkhand,LATEHAR,Autumn     ,Rice,1.500023575
Jharkhand,LATEHAR,Kharif     ,Arhar/Tur,1.436999095
Jharkhand,LATEHAR,Rabi       ,Wheat,7.065493591
Jharkhand,LATEHAR,Winter     ,Rice,7.299894834
Jharkhand,LOHARDAGA,Autumn     ,Rice,2.402334954
Jharkhand,LOHARDAGA,Kharif     ,Arhar/Tur,1.875006495
Jharkhand,LOHARDAGA,Rabi       ,Wheat,8.827668796
Jharkhand,LOHARDAGA,Whole Year ,Sugarcane,44.78805652
Jharkhand,LOHARDAGA,Winter     ,Rice,4.152010192
Jharkhand,PAKUR,Autumn     ,Rice,2.470734213
Jharkhand,PAKUR,Kharif     ,Arhar/Tur,1.250994296
Jharkhand,PAKUR,Rabi       ,Wheat,8.994373869
Jharkhand,PAKUR,Whole Year ,Sugarcane,43.24324324
Jharkhand,PAKUR,Winter     ,Rice,7.781036134
Jharkhand,PALAMU,Autumn     ,Rice,1.189817215
Jharkhand,PALAMU,Kharif     ,Arhar/Tur,1.35200083
Jharkhand,PALAMU,Rabi       ,Wheat,7.183984832
Jharkhand,PALAMU,Whole Year ,Sugarcane,42.00275839
Jharkhand,PALAMU,Winter     ,Rice,7.352702345
Jharkhand,RAMGARH,Rabi       ,Wheat,6.433566434
Jharkhand,RANCHI,Autumn     ,Rice,1.27700182
Jharkhand,RANCHI,Kharif     ,Arhar/Tur,1.898001623
Jharkhand,RANCHI,Rabi       ,Wheat,6.870727615
Jharkhand,RANCHI,Whole Year ,Onion,6.437995992
Jharkhand,RANCHI,Winter     ,Rice,7.923302683
Jharkhand,SAHEBGANJ,Autumn     ,Rice,1.257296817
Jharkhand,SAHEBGANJ,Kharif     ,Arhar/Tur,1.658015999
Jharkhand,SAHEBGANJ,Rabi       ,Wheat,10.74902869
Jharkhand,SAHEBGANJ,Winter     ,Rice,8.670520231
Jharkhand,SARAIKELA KHARSAWAN,Autumn     ,Rice,1.321524903
Jharkhand,SARAIKELA KHARSAWAN,Kharif     ,Arhar/Tur,0.836034717
Jharkhand,SARAIKELA KHARSAWAN,Rabi       ,Wheat,6.661823049
Jharkhand,SARAIKELA KHARSAWAN,Winter     ,Rice,7.613764971
Jharkhand,SIMDEGA,Autumn     ,Rice,1.380659558
Jharkhand,SIMDEGA,Kharif     ,Arhar/Tur,0.776007409
Jharkhand,SIMDEGA,Rabi       ,Wheat,5.82300066
Jharkhand,SIMDEGA,Whole Year ,Sugarcane,4.517453799
Jharkhand,SIMDEGA,Winter     ,Rice,6.665571585
Jharkhand,WEST SINGHBHUM,Autumn     ,Rice,1.005919433
Jharkhand,WEST SINGHBHUM,Kharif     ,Arhar/Tur,1.003024986
Jharkhand,WEST SINGHBHUM,Rabi       ,Wheat,5.221823138
Jharkhand,WEST SINGHBHUM,Winter     ,Rice,7.613239794
Karnataka,BAGALKOT,Kharif     ,Urad,6.940445759
Karnataka,BAGALKOT,Rabi       ,Wheat,9.359027187
Karnataka,BAGALKOT,Summer     ,Sunflower,10.81220711
Karnataka,BAGALKOT,Whole Year ,Turmeric,96.26666793
Karnataka,BANGALORE RURAL,Kharif     ,Urad,11.67497982
Karnataka,BANGALORE RURAL,Rabi       ,Wheat,18.09838191
Karnataka,BANGALORE RURAL,Summer     ,Sunflower,16.39518625
Karnataka,BANGALORE RURAL,Whole Year ,Turmeric,89.11617996
Karnataka,BELGAUM,Kharif     ,Urad,10.58879638
Karnataka,BELGAUM,Rabi       ,Wheat,14.43262018
Karnataka,BELGAUM,Summer     ,Sunflower,15.13182164
Karnataka,BELGAUM,Whole Year ,Turmeric,86.27187552
Karnataka,BELLARY,Kharif     ,Urad,13
Karnataka,BELLARY,Rabi       ,Wheat,15.39130435
Karnataka,BELLARY,Summer     ,Sunflower,14.03846154
Karnataka,BELLARY,Whole Year ,Turmeric,90.6656498
Karnataka,BENGALURU URBAN,Kharif     ,Urad,9.060416667
Karnataka,BENGALURU URBAN,Rabi       ,Sunflower,14.54923814
Karnataka,BENGALURU URBAN,Summer     ,Sunflower,17.86553922
Karnataka,BENGALURU URBAN,Whole Year ,Turmeric,88.34487955
Karnataka,BIDAR,Kharif     ,Urad,11.28156012
Karnataka,BIDAR,Rabi       ,Wheat,15.05850798
Karnataka,BIDAR,Summer     ,Sunflower,15.75769231
Karnataka,BIDAR,Whole Year ,Turmeric,67.56875132
Karnataka,BIJAPUR,Kharif     ,Urad,8.279726891
Karnataka,BIJAPUR,Rabi       ,Wheat,15.5
Karnataka,BIJAPUR,Summer     ,Sunflower,13.72727273
Karnataka,BIJAPUR,Whole Year ,Turmeric,74.57500158
Karnataka,CHAMARAJANAGAR,Kharif     ,Urad,9.602780246
Karnataka,CHAMARAJANAGAR,Rabi       ,Wheat,14.89396192
Karnataka,CHAMARAJANAGAR,Summer     ,Sunflower,13.875
Karnataka,CHAMARAJANAGAR,Whole Year ,Turmeric,96.33000831
Karnataka,CHIKBALLAPUR,Kharif     ,Sunflower,11.9175568
Karnataka,CHIKBALLAPUR,Rabi       ,Sunflower,14.35773499
Karnataka,CHIKBALLAPUR,Summer     ,Sunflower,15.92785095
Karnataka,CHIKBALLAPUR,Whole Year ,Turmeric,91.77081377
Karnataka,CHIKMAGALUR,Kharif     ,Urad,10.8486296
Karnataka,CHIKMAGALUR,Rabi       ,Wheat,14.54370797
Karnataka,CHIKMAGALUR,Summer     ,Sunflower,8.147522848
Karnataka,CHIKMAGALUR,Whole Year ,Turmeric,81.93743356
Karnataka,CHITRADURGA,Kharif     ,Urad,13.20833333
Karnataka,CHITRADURGA,Rabi       ,Wheat,8.152777778
Karnataka,CHITRADURGA,Summer     ,Sunflower,7.548513932
Karnataka,CHITRADURGA,Whole Year ,Turmeric,88.7906125
Karnataka,DAKSHIN KANNAD,Kharif     ,Urad,10.44683074
Karnataka,DAKSHIN KANNAD,Rabi       ,Urad,2.90157626
Karnataka,DAKSHIN KANNAD,Summer     ,Rice,3.005082831
Karnataka,DAKSHIN KANNAD,Whole Year ,Turmeric,88.89294411
Karnataka,DAVANGERE,Kharif     ,Urad,13.11435185
Karnataka,DAVANGERE,Rabi       ,Wheat,8.051754386
Karnataka,DAVANGERE,Summer     ,Sunflower,7.133912305
Karnataka,DAVANGERE,Whole Year ,Turmeric,110.0733424
Karnataka,DHARWAD,Kharif     ,Urad,8.270436508
Karnataka,DHARWAD,Rabi       ,Wheat,14.10681251
Karnataka,DHARWAD,Summer     ,Sunflower,17.9
Karnataka,DHARWAD,Whole Year ,Turmeric,67.56875732
Karnataka,GADAG,Kharif     ,Urad,13.16666667
Karnataka,GADAG,Rabi       ,Wheat,7.378797171
Karnataka,GADAG,Summer     ,Sunflower,8.636363636
Karnataka,GADAG,Whole Year ,Turmeric,89.80692825
Karnataka,GULBARGA,Kharif     ,Urad,11.56759085
Karnataka,GULBARGA,Rabi       ,Wheat,15.80857143
Karnataka,GULBARGA,Summer     ,Sunflower,7.948314422
Karnataka,GULBARGA,Whole Year ,Turmeric,61.63124444
Karnataka,HASSAN,Kharif     ,Urad,11.560758
Karnataka,HASSAN,Rabi       ,Urad,13.77251727
Karnataka,HASSAN,Summer     ,Sunflower,13.55152439
Karnataka,HASSAN,Whole Year ,Turmeric,101.2343594
Karnataka,HAVERI,Kharif     ,Urad,13.18822042
Karnataka,HAVERI,Rabi       ,Wheat,7.125
Karnataka,HAVERI,Summer     ,Sunflower,8.727272727
Karnataka,HAVERI,Whole Year ,Turmeric,78.9766459
Karnataka,KODAGU,Kharif     ,Sunflower,11.48333889
Karnataka,KODAGU,Rabi       ,Rice,7.068965517
Karnataka,KODAGU,Summer     ,Rice,15.8
Karnataka,KODAGU,Whole Year ,Turmeric,94
Karnataka,KOLAR,Kharif     ,Urad,14.02585079
Karnataka,KOLAR,Rabi       ,Sunflower,15.65275221
Karnataka,KOLAR,Summer     ,Sunflower,16.69378173
Karnataka,KOLAR,Whole Year ,Turmeric,89.06266494
Karnataka,KOPPAL,Kharif     ,Urad,6.113445378
Karnataka,KOPPAL,Rabi       ,Wheat,6.860628494
Karnataka,KOPPAL,Summer     ,Sunflower,8.434484141
Karnataka,KOPPAL,Whole Year ,Turmeric,87.63760808
Karnataka,MANDYA,Kharif     ,Urad,13.15
Karnataka,MANDYA,Rabi       ,Wheat,15.0644122
Karnataka,MANDYA,Summer     ,Sunflower,15.90543792
Karnataka,MANDYA,Whole Year ,Turmeric,118.3343749
Karnataka,MYSORE,Kharif     ,Urad,11.58809705
Karnataka,MYSORE,Rabi       ,Wheat,15.41935484
Karnataka,MYSORE,Summer     ,Sunflower,14
Karnataka,MYSORE,Whole Year ,Turmeric,105.5687526
Karnataka,RAICHUR,Kharif     ,Urad,13.06944444
Karnataka,RAICHUR,Rabi       ,Wheat,7.187874948
Karnataka,RAICHUR,Summer     ,Sunflower,8.787245459
Karnataka,RAICHUR,Whole Year ,Turmeric,88.96397321
Karnataka,RAMANAGARA,Kharif     ,Urad,6.333333333
Karnataka,RAMANAGARA,Rabi       ,Rice,8.333333333
Karnataka,RAMANAGARA,Summer     ,Sunflower,8.833333333
Karnataka,RAMANAGARA,Whole Year ,Turmeric,86.33098219
Karnataka,SHIMOGA,Kharif     ,Urad,12.56427351
Karnataka,SHIMOGA,Rabi       ,Wheat,7
Karnataka,SHIMOGA,Summer     ,Sunflower,14
Karnataka,SHIMOGA,Whole Year ,Turmeric,111.1500022
Karnataka,TUMKUR,Kharif     ,Urad,12.00892857
Karnataka,TUMKUR,Rabi       ,Wheat,14.81268601
Karnataka,TUMKUR,Summer     ,Sunflower,15.58290909
Karnataka,TUMKUR,Whole Year ,Turmeric,91.85302639
Karnataka,UDUPI,Kharif     ,Urad,11.77204002
Karnataka,UDUPI,Rabi       ,Urad,10.41666667
Karnataka,UDUPI,Summer     ,Rice,3.091609123
Karnataka,UDUPI,Whole Year ,Turmeric,87.05950244
Karnataka,UTTAR KANNAD,Kharif     ,Sunflower,11.30186276
Karnataka,UTTAR KANNAD,Rabi       ,Urad,7.377543745
Karnataka,UTTAR KANNAD,Summer     ,Sunflower,22.86412214
Karnataka,UTTAR KANNAD,Whole Year ,Turmeric,82.11556024
Karnataka,YADGIR,Kharif     ,Urad,5.65447389
Karnataka,YADGIR,Rabi       ,Wheat,7.001259695
Karnataka,YADGIR,Summer     ,Sunflower,7.081428571
Karnataka,YADGIR,Whole Year ,Sweet potato,90.44098745
Kerala,ALAPPUZHA,Autumn     ,Rice,2.441274938
Kerala,ALAPPUZHA,Kharif     ,Small millets,1
Kerala,ALAPPUZHA,Summer     ,Rice,2.727866862
Kerala,ALAPPUZHA,Whole Year ,other oilseeds,5621.449703
Kerala,ALAPPUZHA,Winter     ,Sesamum,2.722792766
Kerala,ERNAKULAM,Autumn     ,Rice,1.931864623
Kerala,ERNAKULAM,Kharif     ,Sesamum,0.875
Kerala,ERNAKULAM,Summer     ,Rice,1.856103192
Kerala,ERNAKULAM,Whole Year ,other oilseeds,5162.108448
Kerala,ERNAKULAM,Winter     ,Sesamum,2.018080325
Kerala,IDUKKI,Autumn     ,Rice,2.47440401
Kerala,IDUKKI,Kharif     ,Small millets,0.96209299
Kerala,IDUKKI,Summer     ,Rice,2.42360084
Kerala,IDUKKI,Whole Year ,other oilseeds,4094.20015
Kerala,IDUKKI,Winter     ,Rice,2.525316685
Kerala,KANNUR,Autumn     ,Rice,1.917020448
Kerala,KANNUR,Kharif     ,Sesamum,1
Kerala,KANNUR,Summer     ,Rice,1.554188023
Kerala,KANNUR,Whole Year ,other oilseeds,6103.376569
Kerala,KANNUR,Winter     ,Rice,1.935839152
Kerala,KASARAGOD,Autumn     ,Rice,2.315020125
Kerala,KASARAGOD,Kharif     ,Small millets,1
Kerala,KASARAGOD,Summer     ,Rice,2.002321076
Kerala,KASARAGOD,Whole Year ,other oilseeds,7464.902607
Kerala,KASARAGOD,Winter     ,Rice,1.994114063
Kerala,KOLLAM,Autumn     ,Rice,2.27699902
Kerala,KOLLAM,Kharif     ,Small millets,1
Kerala,KOLLAM,Summer     ,Rice,1.523837201
Kerala,KOLLAM,Whole Year ,other oilseeds,6233.067908
Kerala,KOLLAM,Winter     ,Sesamum,2.163940131
Kerala,KOTTAYAM,Autumn     ,Rice,2.636902371
Kerala,KOTTAYAM,Kharif     ,Small millets,1
Kerala,KOTTAYAM,Summer     ,Rice,2.704969763
Kerala,KOTTAYAM,Whole Year ,other oilseeds,4770.394603
Kerala,KOTTAYAM,Winter     ,Rice,2.536081005
Kerala,KOZHIKODE,Autumn     ,Rice,1.28745838
Kerala,KOZHIKODE,Kharif     ,Sesamum,0.25
Kerala,KOZHIKODE,Summer     ,Rice,1.932195075
Kerala,KOZHIKODE,Whole Year ,other oilseeds,6720.866616
Kerala,KOZHIKODE,Winter     ,Sesamum,1.26589675
Kerala,MALAPPURAM,Autumn     ,Rice,2.052527219
Kerala,MALAPPURAM,Kharif     ,Sesamum,1
Kerala,MALAPPURAM,Summer     ,Rice,3.241778991
Kerala,MALAPPURAM,Whole Year ,other oilseeds,7533.624992
Kerala,MALAPPURAM,Winter     ,Sesamum,1.963882862
Kerala,PALAKKAD,Autumn     ,Rice,2.325009501
Kerala,PALAKKAD,Kharif     ,Small millets,1.482640644
Kerala,PALAKKAD,Summer     ,Rice,2.67153514
Kerala,PALAKKAD,Whole Year ,other oilseeds,6262.552691
Kerala,PALAKKAD,Winter     ,Sesamum,2.448588088
Kerala,PATHANAMTHITTA,Autumn     ,Rice,2.156340315
Kerala,PATHANAMTHITTA,Kharif     ,Sesamum,0.385
Kerala,PATHANAMTHITTA,Summer     ,Rice,2.920786928
Kerala,PATHANAMTHITTA,Whole Year ,other oilseeds,5802.959783
Kerala,PATHANAMTHITTA,Winter     ,Rice,2.389224686
Kerala,THIRUVANANTHAPURAM,Autumn     ,Rice,2.414446237
Kerala,THIRUVANANTHAPURAM,Kharif     ,Small millets,1
Kerala,THIRUVANANTHAPURAM,Summer     ,Rice,1.828567261
Kerala,THIRUVANANTHAPURAM,Whole Year ,other oilseeds,7062.520259
Kerala,THIRUVANANTHAPURAM,Winter     ,Rice,2.298250489
Kerala,THRISSUR,Autumn     ,Rice,2.00663573
Kerala,THRISSUR,Kharif     ,Small millets,0.833333333
Kerala,THRISSUR,Summer     ,Rice,3.101342592
Kerala,THRISSUR,Whole Year ,other oilseeds,6547.164909
Kerala,THRISSUR,Winter     ,Sesamum,2.341885148
Kerala,WAYANAD,Kharif     ,Small millets,1
Kerala,WAYANAD,Summer     ,Rice,2.669119425
Kerala,WAYANAD,Whole Year ,other oilseeds,3837.269042
Kerala,WAYANAD,Winter     ,Sesamum,2.490031857
Madhya Pradesh,AGAR MALWA,Kharif     ,Urad,2.380952381
Madhya Pradesh,AGAR MALWA,Rabi       ,Wheat,2.262996488
Madhya Pradesh,AGAR MALWA,Whole Year ,Sweet potato,37.85714286
Madhya Pradesh,ALIRAJPUR,Kharif     ,Urad,1.475099614
Madhya Pradesh,ALIRAJPUR,Rabi       ,Wheat,2.232046055
Madhya Pradesh,ALIRAJPUR,Whole Year ,Wheat,36.66666667
Madhya Pradesh,ANUPPUR,Kharif     ,other misc. pulses,2.333333333
Madhya Pradesh,ANUPPUR,Rabi       ,Wheat,0.893993706
Madhya Pradesh,ANUPPUR,Whole Year ,Wheat,24.23462302
Madhya Pradesh,ASHOKNAGAR,Kharif     ,Urad,2.663257854
Madhya Pradesh,ASHOKNAGAR,Rabi       ,Wheat,2.037906241
Madhya Pradesh,ASHOKNAGAR,Whole Year ,Wheat,40.63636364
Madhya Pradesh,BALAGHAT,Kharif     ,Urad,2.415928575
Madhya Pradesh,BALAGHAT,Rabi       ,Wheat,1.777777778
Madhya Pradesh,BALAGHAT,Whole Year ,Wheat,41.89595827
Madhya Pradesh,BARWANI,Kharif     ,other misc. pulses,1.728555305
Madhya Pradesh,BARWANI,Rabi       ,Wheat,2.171011348
Madhya Pradesh,BARWANI,Whole Year ,Wheat,35.7022313
Madhya Pradesh,BETUL,Kharif     ,other misc. pulses,2.128205128
Madhya Pradesh,BETUL,Rabi       ,Wheat,1.513935066
Madhya Pradesh,BETUL,Whole Year ,Wheat,42.60738732
Madhya Pradesh,BHIND,Kharif     ,other misc. pulses,3
Madhya Pradesh,BHIND,Rabi       ,Wheat,2.217474079
Madhya Pradesh,BHIND,Whole Year ,Wheat,27
Madhya Pradesh,BHOPAL,Kharif     ,Urad,1.886363636
Madhya Pradesh,BHOPAL,Rabi       ,other misc. pulses,2.004376255
Madhya Pradesh,BHOPAL,Whole Year ,Wheat,22.49271774
Madhya Pradesh,BURHANPUR,Kharif     ,other misc. pulses,2.491871581
Madhya Pradesh,BURHANPUR,Rabi       ,Wheat,2.186528835
Madhya Pradesh,BURHANPUR,Whole Year ,Wheat,55.96045734
Madhya Pradesh,CHHATARPUR,Kharif     ,Urad,1.5
Madhya Pradesh,CHHATARPUR,Rabi       ,Wheat,1.726747116
Madhya Pradesh,CHHATARPUR,Whole Year ,Wheat,21.01929827
Madhya Pradesh,CHHINDWARA,Kharif     ,Urad,3.219219219
Madhya Pradesh,CHHINDWARA,Rabi       ,Wheat,2.10817989
Madhya Pradesh,CHHINDWARA,Whole Year ,Wheat,60.40555556
Madhya Pradesh,DAMOH,Kharif     ,Urad,2.247619048
Madhya Pradesh,DAMOH,Rabi       ,other misc. pulses,1.566771143
Madhya Pradesh,DAMOH,Whole Year ,Wheat,27.03159897
Madhya Pradesh,DATIA,Kharif     ,Urad,3.048420984
Madhya Pradesh,DATIA,Rabi       ,other misc. pulses,2.243331058
Madhya Pradesh,DATIA,Whole Year ,Wheat,32.50689476
Madhya Pradesh,DEWAS,Kharif     ,Urad,2.641025641
Madhya Pradesh,DEWAS,Rabi       ,Wheat,2.236245164
Madhya Pradesh,DEWAS,Whole Year ,Wheat,24.66666667
Madhya Pradesh,DHAR,Kharif     ,Urad,1.968253968
Madhya Pradesh,DHAR,Rabi       ,Wheat,2.097577188
Madhya Pradesh,DHAR,Whole Year ,Wheat,40.13945799
Madhya Pradesh,DINDORI,Kharif     ,Urad,1.481321292
Madhya Pradesh,DINDORI,Rabi       ,Wheat,1
Madhya Pradesh,DINDORI,Whole Year ,Wheat,17.23776224
Madhya Pradesh,GUNA,Kharif     ,Urad,2.694230769
Madhya Pradesh,GUNA,Rabi       ,Wheat,1.839904782
Madhya Pradesh,GUNA,Whole Year ,Wheat,53.8125
Madhya Pradesh,GWALIOR,Kharif     ,Urad,3
Madhya Pradesh,GWALIOR,Rabi       ,Wheat,2.801395086
Madhya Pradesh,GWALIOR,Whole Year ,Wheat,35.63112214
Madhya Pradesh,HARDA,Kharif     ,Urad,2.423605673
Madhya Pradesh,HARDA,Rabi       ,other misc. pulses,2.685002427
Madhya Pradesh,HARDA,Whole Year ,Wheat,40.125
Madhya Pradesh,HOSHANGABAD,Kharif     ,Urad,3
Madhya Pradesh,HOSHANGABAD,Rabi       ,other misc. pulses,2.79756652
Madhya Pradesh,HOSHANGABAD,Whole Year ,Wheat,43.20126706
Madhya Pradesh,INDORE,Kharif     ,Urad,1.630747614
Madhya Pradesh,INDORE,Rabi       ,Wheat,2.522176793
Madhya Pradesh,INDORE,Whole Year ,Wheat,46.5
Madhya Pradesh,JABALPUR,Kharif     ,Urad,2.789473684
Madhya Pradesh,JABALPUR,Rabi       ,Wheat,2
Madhya Pradesh,JABALPUR,Whole Year ,Wheat,49.5
Madhya Pradesh,JHABUA,Kharif     ,other misc. pulses,1.977777778
Madhya Pradesh,JHABUA,Rabi       ,other misc. pulses,1.87247898
Madhya Pradesh,JHABUA,Whole Year ,Wheat,39.27777778
Madhya Pradesh,KATNI,Kharif     ,Urad,1.856089752
Madhya Pradesh,KATNI,Rabi       ,Wheat,1.310857098
Madhya Pradesh,KATNI,Whole Year ,Wheat,138.4210526
Madhya Pradesh,KHANDWA,Kharif     ,other misc. pulses,2.356164384
Madhya Pradesh,KHANDWA,Rabi       ,Wheat,1.86745706
Madhya Pradesh,KHANDWA,Whole Year ,Wheat,41.16278767
Madhya Pradesh,KHARGONE,Kharif     ,other misc. pulses,2.026200873
Madhya Pradesh,KHARGONE,Rabi       ,Wheat,2.435150103
Madhya Pradesh,KHARGONE,Whole Year ,Wheat,32.6685554
Madhya Pradesh,MANDLA,Kharif     ,Urad,1.596363636
Madhya Pradesh,MANDLA,Rabi       ,Wheat,1.166666667
Madhya Pradesh,MANDLA,Whole Year ,Wheat,23.13982947
Madhya Pradesh,MANDSAUR,Kharif     ,other misc. pulses,4.001643768
Madhya Pradesh,MANDSAUR,Rabi       ,Wheat,2.737989763
Madhya Pradesh,MANDSAUR,Whole Year ,Wheat,38.59848485
Madhya Pradesh,MORENA,Kharif     ,Urad,2.32761101
Madhya Pradesh,MORENA,Rabi       ,Wheat,2.911244542
Madhya Pradesh,MORENA,Whole Year ,Wheat,40.03270668
Madhya Pradesh,NARSINGHPUR,Kharif     ,Urad,3
Madhya Pradesh,NARSINGHPUR,Rabi       ,Wheat,2.732961415
Madhya Pradesh,NARSINGHPUR,Whole Year ,Wheat,44.93614134
Madhya Pradesh,NEEMUCH,Kharif     ,other misc. pulses,3.359507196
Madhya Pradesh,NEEMUCH,Rabi       ,Wheat,2.751615988
Madhya Pradesh,NEEMUCH,Whole Year ,Wheat,36.16920123
Madhya Pradesh,PANNA,Kharif     ,Urad,1.475035318
Madhya Pradesh,PANNA,Rabi       ,Wheat,2
Madhya Pradesh,PANNA,Whole Year ,Wheat,20.44318182
Madhya Pradesh,RAISEN,Kharif     ,Urad,3.55
Madhya Pradesh,RAISEN,Rabi       ,Wheat,2.239201664
Madhya Pradesh,RAISEN,Whole Year ,Wheat,31
Madhya Pradesh,RAJGARH,Kharif     ,other misc. pulses,2.294117647
Madhya Pradesh,RAJGARH,Rabi       ,Wheat,1.704556833
Madhya Pradesh,RAJGARH,Whole Year ,Wheat,26.90936093
Madhya Pradesh,RATLAM,Kharif     ,other misc. pulses,4.625636856
Madhya Pradesh,RATLAM,Rabi       ,Wheat,2.814364379
Madhya Pradesh,RATLAM,Whole Year ,Wheat,57.27089783
Madhya Pradesh,REWA,Kharif     ,Urad,1.96875
Madhya Pradesh,REWA,Rabi       ,Wheat,1.268036466
Madhya Pradesh,REWA,Whole Year ,Wheat,27.34662395
Madhya Pradesh,SAGAR,Kharif     ,other misc. pulses,1.878378378
Madhya Pradesh,SAGAR,Rabi       ,Wheat,2
Madhya Pradesh,SAGAR,Whole Year ,Wheat,28.70833333
Madhya Pradesh,SATNA,Kharif     ,Urad,1.686868687
Madhya Pradesh,SATNA,Rabi       ,Wheat,1.414490431
Madhya Pradesh,SATNA,Whole Year ,Wheat,24.18197717
Madhya Pradesh,SEHORE,Kharif     ,Urad,2.772727273
Madhya Pradesh,SEHORE,Rabi       ,Wheat,1.95443541
Madhya Pradesh,SEHORE,Whole Year ,Wheat,46.95713763
Madhya Pradesh,SEONI,Kharif     ,other misc. pulses,2.356112637
Madhya Pradesh,SEONI,Rabi       ,Wheat,1.285714286
Madhya Pradesh,SEONI,Whole Year ,Wheat,49.5
Madhya Pradesh,SHAHDOL,Kharif     ,Urad,2.352941176
Madhya Pradesh,SHAHDOL,Rabi       ,Wheat,2
Madhya Pradesh,SHAHDOL,Whole Year ,Wheat,25.91488593
Madhya Pradesh,SHAJAPUR,Kharif     ,Urad,1.946688149
Madhya Pradesh,SHAJAPUR,Rabi       ,Wheat,2.080900466
Madhya Pradesh,SHAJAPUR,Whole Year ,Wheat,51.50595238
Madhya Pradesh,SHEOPUR,Kharif     ,other misc. pulses,2.471213826
Madhya Pradesh,SHEOPUR,Rabi       ,Wheat,2.83031265
Madhya Pradesh,SHEOPUR,Whole Year ,Wheat,47.62123882
Madhya Pradesh,SHIVPURI,Kharif     ,other misc. pulses,1.788732394
Madhya Pradesh,SHIVPURI,Rabi       ,Wheat,1.998999223
Madhya Pradesh,SHIVPURI,Whole Year ,Wheat,21.85517366
Madhya Pradesh,SIDHI,Kharif     ,Urad,2.154425612
Madhya Pradesh,SIDHI,Rabi       ,Wheat,1.043586551
Madhya Pradesh,SIDHI,Whole Year ,Wheat,25.47472512
Madhya Pradesh,SINGRAULI,Kharif     ,Urad,1.871651931
Madhya Pradesh,SINGRAULI,Rabi       ,Wheat,1.507792247
Madhya Pradesh,SINGRAULI,Whole Year ,Wheat,43.60686152
Madhya Pradesh,TIKAMGARH,Kharif     ,Urad,1.867308288
Madhya Pradesh,TIKAMGARH,Rabi       ,Wheat,1.85434416
Madhya Pradesh,TIKAMGARH,Whole Year ,Wheat,42.36442619
Madhya Pradesh,UJJAIN,Kharif     ,Urad,1.833333333
Madhya Pradesh,UJJAIN,Rabi       ,Wheat,2.188956056
Madhya Pradesh,UJJAIN,Whole Year ,Wheat,32.33333333
Madhya Pradesh,UMARIA,Kharif     ,Urad,1.375
Madhya Pradesh,UMARIA,Rabi       ,Wheat,1.021929392
Madhya Pradesh,UMARIA,Whole Year ,Wheat,22
Madhya Pradesh,VIDISHA,Kharif     ,Urad,3.528285714
Madhya Pradesh,VIDISHA,Rabi       ,Wheat,1.832086524
Madhya Pradesh,VIDISHA,Whole Year ,Wheat,60.71666667
Maharashtra,AHMEDNAGAR,Autumn     ,Maize,1113
Maharashtra,AHMEDNAGAR,Kharif     ,other oilseeds,68.88979993
